k,t,angle,bias,p00,p01,p10,p11,sym_resid,det,lambda_min,k0,k1,true_angle,true_bias
10024,50.120000,-0.227318041,-9.160675108e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2286067354,-0.0003749939891
10025,50.125000,-0.2286172584,-1.325365156e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2297943791,-0.0001976403832
10026,50.130000,-0.2296618298,-2.589076757e-06,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2311588001,-7.310127639e-05
10027,50.135000,-0.2318753116,0.0003342321143,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2326975888,0.0001127126543
10028,50.140000,-0.2334520295,0.0001402227208,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2344077361,0.000224847093
10029,50.145000,-0.2358066253,0.00022789184,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2362856454,-0.0002406884618
10030,50.150000,-0.237609636,9.46521759e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2383271465,-0.0006313029818
10031,50.155000,-0.2397988923,8.496269584e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2405275112,-0.0006351296011
10032,50.160000,-0.2420748249,2.741720527e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2428814701,-0.0004878777544
10033,50.165000,-0.2447531112,0.0003206571564,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2453832318,-0.000288556067
10034,50.170000,-0.2471099719,0.0003095567226,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2480265025,-9.777323517e-05
10035,50.175000,-0.2500587478,0.0002936152741,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2508045078,-0.0002257940154
10036,50.180000,-0.2528616115,-3.860332072e-05,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2537100156,-0.0005591224771
10037,50.185000,-0.2556465641,-0.0003685159609,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2567353606,-0.0006337860958
10038,50.190000,-0.2587655969,-0.0004982454702,2.562068403e-06,-2.106651664e-06,-2.106651664e-06,1.102685928e-05,0,2.38136e-11,2.06676e-06,0.02563476562,-0.01953125,-0.2598724694,-0.0004807949549
